epoch,lr,train_loss,train_iou,val_dice,val_iou,val_count,macro_iou,macro_dice,macro_precision,macro_recall,macro_f1,macro_auc,micro_iou,micro_dice,micro_precision,micro_recall,micro_f1,micro_auc,auc_class_1,auc_class_2,auc_class_3,auc_class_4,auc_class_5
1,0.001,1.3863715082406998,0.02982146378584263,0.018653918,0.0094443355,0,0.0094443355,0.018653918,0.009560278,0.42031974,0.01865391843020916,0.4987959610938816,0.011919934028038084,0.023559045784560674,0.012139257901969767,0.3975,0.023559045784560674,0.49752890625,0.47678951098511696,0.47785426227228484,0.5759031604728934,0.5211761978873473,0.44225667385176587
2,0.000505,1.335754632949829,0.020082043089284105,0.03932022,0.020252628,0,0.020252628,0.03932022,0.021581871,0.50682545,0.039320215582847595,0.505949606399246,0.0143327239488117,0.028260399394420013,0.014549773587706927,0.49,0.028260399394420016,0.502490625,0.4522058823529411,0.4607147823668474,0.6308699543120908,0.5273684559091361,0.45858895705521474
