epoch,LR,train_loss,train_iou,val_dice,val_iou,val_count
1,0.0003,0.6351478695869446,0.11610934216721248,0.1800572600901969,0.16373697916666669,0
2,0.00027135350407127024,0.5304823319117228,0.16391059027777777,0.1800572600901969,0.16373697916666669,0
3,0.00019635600407127022,0.5082577665646871,0.16391059027777777,0.1800572600901969,0.16373697916666669,0
4,0.00010365399592872976,0.48098727067311603,0.16391059027777777,0.1800572600901969,0.16373697916666669,0
5,2.8656495928729772e-05,0.48519941171010333,0.16933091936646225,0.18008291787070016,0.16377991479125897,0
6,0.0003,0.475460946559906,0.1804137668354845,0.23520876914366382,0.19897028419749682,0
7,0.00029265872216169156,0.4569038152694702,0.19889679394104023,0.23546223866521382,0.1991856343417858,0
8,0.00027135350407127024,0.43291813135147095,0.1972957676442407,0.23652051074143537,0.2002131305480767,0
9,0.00023816984891760948,0.41104745864868164,0.19641994834655488,0.23845625226994058,0.20173524195685189,0
10,0.00019635600407127022,0.4064289927482605,0.1960657100915526,0.2374043908204913,0.20071200910641776,1
11,0.00015000499999999998,0.3894047141075134,0.19610348139763256,0.2371805980585433,0.20037439562213916,2
12,0.00010365399592872976,0.3926973144213359,0.19588795630939068,0.23533162839745794,0.19902678330306384,3
13,6.18401510823905e-05,0.3738829294840495,0.1975267540376542,0.23159086013983493,0.1961699879457569,4
14,2.8656495928729772e-05,0.3796185851097107,0.19677917234803832,0.2311227234331447,0.1959589186217923,5
15,7.351277838308446e-06,0.3704160849253337,0.19472864796072467,0.23126142322725243,0.1960862822491559,6
16,0.0003,0.372944434483846,0.19114200726663355,0.222567440324354,0.18981791112762583,7
17,0.00029815331264756767,0.3635253111521403,0.19039651966696658,0.2081429030081877,0.18024974129812837,8
18,0.00029265872216169156,0.34585221608479816,0.19018792636942214,0.2013513523896186,0.17618780974700032,9
19,0.0002836515235956342,0.3345194458961487,0.18761175226126783,0.20124690655787308,0.17576454214239867,10
20,0.00027135350407127024,0.32395633061726886,0.18451310138947488,0.18689503040141722,0.1676454820560884,11
21,0.00025606748164407614,0.31096599499384564,0.17440476558002982,0.1800572600901969,0.16373697916666669,12
22,0.00023816984891760948,0.29447875420252484,0.16444706846243665,0.1800572600901969,0.16373697916666669,13
23,0.00021810130500843328,0.2915828227996826,0.1694549333226437,0.1800572600901969,0.16373697916666669,14
24,0.00019635600407127022,0.2811589241027832,0.16715125553758745,0.1800572600901969,0.16373697916666669,15
25,0.00017346938758370942,0.2763939102490743,0.1678191925638287,0.1800572600901969,0.16373697916666669,16
26,0.00015000499999999998,0.2843441963195801,0.17435990892206413,0.1800572600901969,0.16373697916666669,17
27,0.0001265406124162906,0.2603539228439331,0.1665747088329562,0.1800572600901969,0.16373697916666669,18
28,0.00010365399592872976,0.26489031314849854,0.16857126238433381,0.1800572600901969,0.16373697916666669,19
29,8.190869499156667e-05,0.264001727104187,0.17439787679676785,0.1800572600901969,0.16373697916666669,20
30,6.18401510823905e-05,0.2530173063278198,0.16766618021093638,0.1800572600901969,0.16373697916666669,21
31,4.394251835592381e-05,0.2598631779352824,0.1745378510037725,0.1800572600901969,0.16373697916666669,22
32,2.8656495928729772e-05,0.25785569349924725,0.18030619515743995,0.1800572600901969,0.16373697916666669,23
33,1.6358476404365774e-05,0.26111580928166706,0.17689882984584382,0.1800572600901969,0.16373697916666669,24
34,7.351277838308446e-06,0.2583770155906677,0.17097803508218903,0.1800572600901969,0.16373697916666669,25
35,1.8566873524323265e-06,0.2542154788970947,0.16833211038646853,0.1800572600901969,0.16373697916666669,26
36,0.0003,0.25764111677805585,0.17150717964858542,0.1800572600901969,0.16373697916666669,27
37,0.00029953761547330053,0.24373624722162882,0.17243704570104743,0.1800572600901969,0.16373697916666669,28
38,0.00029815331264756767,0.24333588282267252,0.17798583187988581,0.1800572600901969,0.16373697916666669,29
39,0.00029585562621004945,0.24209793408711752,0.16522226549305716,0.1800572600901969,0.16373697916666669,30
40,0.00029265872216169156,0.22998392581939697,0.165130589339565,0.1800572600901969,0.16373697916666669,31
41,0.0002885823104790304,0.22628806034723917,0.16742676012729962,0.1800572600901969,0.16373697916666669,32
42,0.0002836515235956342,0.22115830580393472,0.16652858354216193,0.1800572600901969,0.16373697916666669,33
43,0.00027789676145229203,0.22190455595652261,0.16853129730902774,0.1800572600901969,0.16373697916666669,34
44,0.00027135350407127024,0.21568208932876587,0.16541988662839466,0.1800572600901969,0.16373697916666669,35
45,0.0002640620928101766,0.21465981006622314,0.16770810771992142,0.1800572600901969,0.16373697916666669,36
46,0.00025606748164407614,0.20785407225290933,0.17143379531474393,0.1800572600901969,0.16373697916666669,37
47,0.0002474189600092859,0.2073414127031962,0.16772120541844682,0.1800572600901969,0.16373697916666669,38
48,0.00023816984891760948,0.20082950592041016,0.1640689569649699,0.1800572600901969,0.16373697916666669,39
49,0.0002283771722145687,0.19775970776875815,0.1672936926030996,0.1800572600901969,0.16373697916666669,40
50,0.00021810130500843328,0.19527981678644815,0.17031449635902718,0.1800572600901969,0.16373697916666669,41
